School_pre,Pre,Post,Surveys,School,School_Level,School_Type,Sex,Yrs_Allstars_dummy,Grade_Level,RFJ_post,RFJ_Dic_post,RFJ_3_post,RFJ_Dic_pre,RFJ_3_pre,RFJ_Change,Grade_pre,Grade_post,Social_pre,PosID_pre,ComLearn_pre,PosVal_pre,Support_Pre,Empower_Pre,Bound_Pre,Construct_Pre,Social_post,PosID_post,ComLearn_post,PosVal_post,Support_post,Empower_post,Bound_post,Construct_post,Peer_Pre,Staff_Pre,Skill_Pre,Voice_Pre,Active_Pre,Peer_post,Staff_post,Active_post,Skill_post,Voice_post,School_Level_pre,School_Type_pre,Site_pre,RFJ_pre,RFJ_Other_pre,Yrs_Allstars_pre,Yrs_Allstars_pre_dummy,Q1_Peer_pre,Q2_Skill_pre,Q3_Staff_pre,Q4_Voice_pre,Q5_Active_pre,Q6_Voice_pre,Q7_Peer_pre,Q8_Staff_pre,Q9_Active_pre,Q10_Skill_pre,Q11_Peer_pre,Q12_Voice_pre,Q13_Active_pre,Q14_Staff_pre,Q15_Skill_pre,Q16_Peer_pre,Q17_Voice_pre,Q18_Skill_pre,Q19_Active_pre,Q20_Peer_pre,Q21_Voice_pre,Q22_Staff_pre,Q23_Skill_pre,Q24_Skill_pre,Q25_Voice_pre,Q26_Staff_pre,Q27_Voice_pre,Q28_Skill_pre,Q29_Staff_pre,Q30_Staff_pre,Q31_Staff_pre,DAP_1_pre,DAP_2_pre,DAP_3_pre,DAP_4_pre,DAP_5_pre,DAP_6_pre,DAP_7_pre,DAP_8_pre,DAP_9_pre,DAP_10_pre,DAP_11_pre,DAP_12_pre,DAP_13_pre,DAP_14_pre,DAP_15_pre,DAP_16_pre,DAP_17_pre,DAP_18_pre,DAP_19_pre,DAP_20_pre,DAP_21_pre,DAP_22_pre,DAP_23_pre,DAP_24_pre,DAP_25_pre,DAP_26_pre,DAP_27_pre,DAP_28_pre,DAP_29_pre,DAP_30_pre,DAP_31_pre,DAP_32_pre,DAP_33_pre,DAP_34_pre,DAP_35_pre,DAP_36_pre,DAP_37_pre,DAP_38_pre,DAP_39_pre,DAP_40_pre,DAP_41_pre,DAP_42_pre,DAP_43_pre,DAP_44_pre,DAP_45_pre,DAP_46_pre,DAP_47_pre,DAP_48_pre,DAP_49_pre,DAP_50_pre,DAP_51_pre,DAP_52_pre,DAP_53_pre,DAP_54_pre,DAP_55_pre,DAP_56_pre,DAP_57_pre,DAP_58_pre,Q1_Peer_post,Q2_Skill_post,Q3_Staff_post,Q4_Voice_post,Q5_Active_post,Q6_Voice_post,Q7_Peer_post,Q8_Staff_post,Q9_Active_post,Q10_Skill_post,Q11_Peer_post,Q12_Voice_post,Q13_Active_post,Q14_Staff_post,Q15_Skill_post,Q16_Peer_post,Q17_Voice_post,Q18_Skill_post,Q19_Active_post,Q20_Peer_post,Q21_Voice_post,Q22_Staff_post,Q23_Skill_post,Q24_Skill_post,Q25_Voice_post,Q26_Staff_post,Q27_Voice_post,Q28_Skill_post,Q29_Staff_post,Q30_Staff_post,Q31_Staff_post,DAP_1_post,DAP_2_post,DAP_3_post,DAP_4_post,DAP_5_post,DAP_6_post,DAP_7_post,DAP_8_post,DAP_9_post,DAP_10_post,DAP_11_post,DAP_12_post,DAP_13_post,DAP_14_post,DAP_15_post,DAP_16_post,DAP_17_post,DAP_18_post,DAP_19_post,DAP_20_post,DAP_21_post,DAP_22_post,DAP_23_post,DAP_24_post,DAP_25_post,DAP_26_post,DAP_27_post,DAP_28_post,DAP_29_post,DAP_30_post,DAP_31_post,DAP_32_post,DAP_33_post,DAP_34_post,DAP_35_post,DAP_36_post,DAP_37_post,DAP_38_post,DAP_39_post,DAP_40_post,DAP_41_post,DAP_42_post,DAP_43_post,DAP_44_post,DAP_45_post,DAP_46_post,DAP_47_post,DAP_48_post,DAP_49_post,DAP_50_post,DAP_51_post,DAP_52_post,DAP_53_post,DAP_54_post,DAP_55_post,DAP_56_post,DAP_57_post,DAP_58_post,Exclude99s_Pre,Exclude99s_Post,Exclude99s_Pre_YesNo,Exclude99s_Post_YesNo,DAP_1_pre_fix,DAP_2_pre_fix,DAP_3_pre_fix,DAP_4_pre_fix,DAP_5_pre_fix,DAP_6_pre_fix,DAP_7_pre_fix,DAP_8_pre_fix,DAP_9_pre_fix,DAP_10_pre_fix,DAP_11_pre_fix,DAP_12_pre_fix,DAP_13_pre_fix,DAP_14_pre_fix,DAP_15_pre_fix,DAP_16_pre_fix,DAP_17_pre_fix,DAP_18_pre_fix,DAP_19_pre_fix,DAP_20_pre_fix,DAP_21_pre_fix,DAP_22_pre_fix,DAP_23_pre_fix,DAP_24_pre_fix,DAP_25_pre_fix,DAP_26_pre_fix,DAP_27_pre_fix,DAP_28_pre_fix,DAP_29_pre_fix,DAP_30_pre_fix,DAP_31_pre_fix,DAP_32_pre_fix,DAP_33_pre_fix,DAP_34_pre_fix,DAP_35_pre_fix,DAP_36_pre_fix,DAP_37_pre_fix,DAP_38_pre_fix,DAP_39_pre_fix,DAP_40_pre_fix,DAP_41_pre_fix,DAP_42_pre_fix,DAP_43_pre_fix,DAP_44_pre_fix,DAP_45_pre_fix,DAP_46_pre_fix,DAP_47_pre_fix,DAP_48_pre_fix,DAP_49_pre_fix,DAP_50_pre_fix,DAP_51_pre_fix,DAP_52_pre_fix,DAP_53_pre_fix,DAP_54_pre_fix,DAP_55_pre_fix,DAP_56_pre_fix,DAP_57_pre_fix,DAP_58_pre_fix,DAP_1_post_fix,DAP_2_post_fix,DAP_3_post_fix,DAP_4_post_fix,DAP_5_post_fix,DAP_6_post_fix,DAP_7_post_fix,DAP_8_post_fix,DAP_9_post_fix,DAP_10_post_fix,DAP_11_post_fix,DAP_12_post_fix,DAP_13_post_fix,DAP_14_post_fix,DAP_15_post_fix,DAP_16_post_fix,DAP_17_post_fix,DAP_18_post_fix,DAP_19_post_fix,DAP_20_post_fix,DAP_21_post_fix,DAP_22_post_fix,DAP_23_post_fix,DAP_24_post_fix,DAP_25_post_fix,DAP_26_post_fix,DAP_27_post_fix,DAP_28_post_fix,DAP_29_post_fix,DAP_30_post_fix,DAP_31_post_fix,DAP_32_post_fix,DAP_33_post_fix,DAP_34_post_fix,DAP_35_post_fix,DAP_36_post_fix,DAP_37_post_fix,DAP_38_post_fix,DAP_39_post_fix,DAP_40_post_fix,DAP_41_post_fix,DAP_42_post_fix,DAP_43_post_fix,DAP_44_post_fix,DAP_45_post_fix,DAP_46_post_fix,DAP_47_post_fix,DAP_48_post_fix,DAP_49_post_fix,DAP_50_post_fix,DAP_51_post_fix,DAP_52_post_fix,DAP_53_post_fix,DAP_54_post_fix,DAP_55_post_fix,DAP_56_post_fix,DAP_57_post_fix,DAP_58_post_fix,Social_pre_score,PosID_pre_score,ComLearn_pre_score,PosVal_pre_score,Support_pre_score,Empower_pre_score,Bound_pre_score,Construct_pre_score,Social_pre_round,PosID_pre_round,ComLearn_pre_round,PosVal_pre_round,Support_pre_round,Empower_pre_round,Bound_pre_round,Construct_pre_round,filter_$,Social_post_score,PosID_post_score,ComLearn_post_score,PosVal_post_score,Support_post_score,Empower_post_score,Bound_post_score,Construct_post_score,Social_post_round,PosID_post_round,ComLearn_post_round,PosVal_post_round,Support_post_round,Empower_post_round,Bound_post_round,Construct_post_round,Internal_assets_pre_score,External_Assets_pre_score,Internal_Assets_pre_round,External_Assets_pre_round,Total_Assets_pre,Internal_assets_post_score,External_Assets_post_score,Internal_Assets_post_round,External_Assets_post_round,Total_Assets_post,Experiences_Post,PYD_Internal_Post,PYD_External_Post,PYD_Post,Total_Assets_Pre_4group,Total_Assets_Post_4group,School_Level_Middle,School_Level_High,Peer_post_3group,Staff_post_3group,Active_post_3group,Skill_post_3group,Voice_post_3group,Experiences_post_3group,Total_Assets_Post_ExcellentvsAll,Experiences_Pre,Experiences_pre_3groups
10,2,2,3,10,2,2,2,2,6,5,0,2,0,2,4,99,6,3,2.8,3.571428571,3.272727273,3.857142857,3.666666667,3.666666667,3,3.375,3.333333333,3.714285714,3.818181818,4,3.666666667,3.777777778,3.333333333,3.2,3.875,3.571428571,3.428571429,3.5,3.4,3.75,3.5,4,3.166666667,2,2,SKA,4, ,4,2,3,4,4,4,3,3,3,4,3,3,3,4,4,4,4,3,3,4,4,4,3,4,2,4,3,3,4,4,4,4,4,3,1,2,3,3,2,3,4,1,4,4,4,4,99,3,4,4,2,4,3,3,3,4,4,4,3,4,4,4,4,3,3,3,2,3,4,4,4,2,4,4,3,3,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,2,3,4,3,4,3,4,4,4,4,4,3,4,4,3,2,4,4,4,4,3,99,4,3,4,4,3,2,3,4,4,4,4,4,4,2,3,3,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,2,99,4,3,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3.385964912,3.666666667,1,1,2,0,1,2,2,1,2,3,0,3,3,3,3,99,2,3,3,1,3,2,2,2,3,3,3,2,3,3,3,3,2,2,2,1,2,3,3,3,1,3,3,2,2,3,3,2,2,3,3,3,3,2,3,3,3,3,2,3,2,1,2,3,3,3,3,3,3,1,2,2,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,1,99,3,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,20,18,25.71428571,22.72727273,28.57142857,26.66666667,26.66666667,20,20,18,26,23,29,27,27,20,1,23.75,23.33333333,27.14285714,28.18181818,30,26.66666667,27.77777778,23.33333333,24,23,27,28,30,27,28,23,21.75,25.75,22,26,48,25.5,27,26,27,53,3.563333333,3.560200216,3.694444444,3.62732233,3,4,1,0,3,3,3,3,3,3,1,3.515,3
10,2,2,3,10,2,2,1,1,6,4,0,2,0,2,4,6,6,3.875,3.833333333,4,4,4,3.666666667,4,4,3.75,3.666666667,3.857142857,3.727272727,3.857142857,3.666666667,3.666666667,3.75,3.8,3.75,3.857142857,3.285714286,3.75,3.2,3.875,3.75,3.571428571,3.714285714,2,2,SKA,4, ,1,1,3,3,3,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,3.931034483,3.74137931,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,2,3,28.75,28.33333333,30,30,30,26.66666667,30,30,29,28,30,30,30,27,30,30,1,27.5,26.66666667,28.57142857,27.27272727,28.57142857,26.66666667,26.66666667,27.5,28,27,29,27,29,27,27,28,29.25,29.25,29,29,58,27.75,27.75,28,28,56,3.622142857,3.750270563,3.735119048,3.742694805,4,4,1,0,3,3,3,3,3,3,1,3.688571429,3
10,2,2,3,10,2,2,1,2,7,1,1,1,1,1,1,7,7,2,1.666666667,2.571428571,2.090909091,3,1.833333333,3,2.75,2.25,1.166666667,1.285714286,1.818181818,2,1.333333333,1.777777778,1.75,2.2,2.125,2.142857143,1.857142857,2,2.2,1.571428571,1.25,1.714285714,1.571428571,2,2,SKA,1, ,2,2,1,2,3,2,2,1,1,2,2,2,3,1,1,2,2,4,3,4,3,2,1,2,2,1,1,2,4,2,1,1,4,2,3,1,1,4,4,2,2,4,2,1,2,3,1,1,2,3,2,2,2,1,3,2,2,1,2,2,2,3,2,1,2,1,4,1,2,3,4,2,4,1,2,1,4,3,1,4,1,3,3,2,4,4,4,1,4,3,4,1,1,2,2,1,1,1,1,2,3,4,2,1,2,1,3,1,1,1,2,1,1,1,1,1,1,3,4,99,1,3,1,1,1,2,1,3,1,2,4,1,1,1,2,1,1,2,2,3,2,2,1,3,2,3,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,3,3,1,99,1,2,2.362068966,1.701754386,1,1,1,2,0,0,3,3,1,1,3,1,0,1,2,0,0,1,2,1,1,1,0,2,1,1,0,1,1,1,2,1,0,1,0,3,0,1,2,3,1,3,0,1,0,3,2,0,3,0,2,2,1,3,3,3,0,3,2,3,0,0,0,1,0,2,0,1,3,0,0,0,1,0,0,1,1,2,1,1,0,2,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,2,2,0,99,0,1,10,6.666666667,15.71428571,10.90909091,20,8.333333333,20,17.5,10,7,16,11,20,8,20,18,1,12.5,1.666666667,2.857142857,8.181818182,10,3.333333333,7.777777778,7.5,13,2,3,8,10,3,8,8,11,16.5,11,17,28,6.5,7.25,7,7,14,1.661428571,1.630140693,1.715277778,1.672709235,1,1,1,0,2,1,1,1,1,1,0,2.065,2
 , ,1,2,10,2,2,1,1,6,1,1,1, , , , ,6, , , , , , , , ,3.375,2.666666667,3.428571429,3.545454545,3.857142857,3.666666667,3.888888889,3.5, , , , , ,3,3.75,3.75,3.428571429,3.142857143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,4,3,4,3,2,4,4,3,3,4,3,3,4,4,4,3,4,2,2,4,3,4,2,4,4,4,3,4,4,1,3,3,4,4,4,4,4,4,4,3,3,4,1,3,4,4,4,3,1,4,4,4,4,3,4,3,3,4,4,3,4,4,4,3,4,3,1,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4, ,3.517241379,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,2,3,3,3,3,3,3,3,2,2,3,0,2,3,3,3,2,0,3,3,3,3,2,3,2,2,3,3,2,3,3,3,2,3,2,0,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3, , , , , , , , , , , , , , , , ,1,23.75,16.66666667,24.28571429,25.45454545,28.57142857,26.66666667,28.88888889,25,24,17,24,25,29,27,29,25, , , , , ,22.5,27.5,23,28,51,3.414285714,3.25392316,3.728174603,3.491048882, ,4,1,0,2,3,3,3,3,3,1, , 
 , ,1,2,10,2,2,1,2,7,99, ,99, , , , ,7, , , , , , , , ,3,3.333333333,3,3.4,3.666666667,3.166666667,3.666666667,4, , , , , ,3.4,3.875,3.25,3.428571429,3.714285714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,88,3,4,4,4,3,88,3,88,4,3,4,4,3,4,4,4,4,4,4,4,3,4,3,4,88,3,4, ,3.37037037,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,88,2,3,3,3,2,88,2,88,3,2,3,3,2,3,3,3,3,3,3,3,2,3,2,3,88,2,3, , , , , , , , , , , , , , , , ,1,20,23.33333333,20,24,26.66666667,21.66666667,26.66666667,30,20,23,20,24,27,22,27,30, , , , , ,21.75,26.5,22,27,49,3.533571429,3.183333333,3.625,3.404166667, ,3,1,0,3,3,3,3,3,3,0, , 
10,2,2,3,10,2,2,1,1,6,1,1,1,1,1,1,99,6,3.857142857,4,3.5,4,4,4, , ,3.5,4,3.857142857,3.545454545,4,3.6,3.777777778,3.75,3,3.375,3,2.857142857,3.5,3.4,3.5,2.5,3.714285714,2.571428571,2,2,SKA,1, ,1,1,2,2,4,3,3,2,2,3,4,3,3,3,3,3,3,4,3,4,4,4,2,4,3,3,3,3,4,3,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,4,4,2,1,2,2,3,2,4,4,3,3,4,4,4,4,4,4,4,2,4,4,3,1,3,4,3,2,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,88,3,3,3,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4, ,3.736842105,0,1,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,88,2,2,2,3,3,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , ,1,25,30,28.57142857,25.45454545,30,26,27.77777778,27.5,25,30,29,25,30,26,28,28, , , , , ,27.25,28,27,28,55,3.137142857,3.725649351,3.781944444,3.753796898, ,4,1,0,3,3,2,3,2,3,1,3.146428571,3
10,2,2,3,10,2,2,1,2,6,99, ,99,1,1, ,6,6, , , , , , , , ,2.875,2.333333333,2.857142857,3,3.714285714,3.5,4,2.75,3.4,2.625,2.142857143,2,2,2.2,2.375,1.75,2.285714286,2.428571429,2,2,SKA,1, ,3,2,3,3,3,2,3,2,3,3,3,3,4,3,1,3,1,3,4,2,1,4,1,3,2,2,1,3,1,2,1,2,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,3,1,1,1,3,4,3,3,3,4,2,2,4,2,3,2,3,3,2,1,4,2,3,2,4,2,2,2,2,2,2,2,3,3,3,4,3,2,3,4,4,3,3,3,3,3,3,3,3,2,2,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, ,3.172413793,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,1,0,3,1,2,1,3,1,1,1,1,1,1,1,2,2,2,3,2,1,2,3,3,2,2,2,2,2,2,2,2,1,1,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , ,1,18.75,13.33333333,18.57142857,20,27.14285714,25,30,17.5,19,13,19,20,27,25,30,18, , , , , ,17.75,25,18,25,43,2.207857143,2.766369048,3.491071429,3.128720238, ,3,1,0,2,2,1,2,2,2,0,2.433571429,2
 , ,1,2,10,2,2,1,1,6,1,1,1, , , , ,6, , , , , , , , ,2.625,2,2.285714286,2.545454545,3,2.166666667,2.888888889,2.75, , , , , ,1.8,1.75,1.25,1.571428571,1.142857143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,4,2,2,3,4,2,2,1,4,4,1,2,2,3,2,1,3,4,3,3,3,2,3,2,2,1,2,2,3,3,2,2,4,2,4,2,2,2,3,2,2,2,3,1,4,2,1,4,3,2,4,2,3,4,4,3,3,2,3, ,2.551724138,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,3,1,1,0,3,3,0,1,1,2,1,0,2,3,2,2,2,1,2,1,1,0,1,1,2,2,1,1,3,1,3,1,1,1,2,1,1,1,2,0,3,1,0,3,2,1,3,1,2,3,3,2,2,1,2, , , , , , , , , , , , , , , , ,1,16.25,10,12.85714286,15.45454545,20,11.66666667,18.88888889,17.5,16,10,13,15,20,12,19,18, , , , , ,13.5,17.25,14,17,31,1.502857143,2.364042208,2.701388889,2.532715548, ,2,1,0,1,1,1,1,1,1,0, , 
 , ,1,2,10,2,2,1,1,6,3,1,1, , , , ,6, , , , , , , , ,3.5,3.333333333,3.285714286,3.363636364,3.428571429,3.833333333,3.666666667,2.75, , , , , ,2.8,2,2,2.571428571,1.857142857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,2,2,2,2,2,1,2,2,3,2,2,2,2,4,1,3,2,2,2,2,3,2,1,2,3,2,1,2,4,2,3,3,4,2,4,3,3,4,3,3,4,3,3,3,3,3,4,4,3,4,4,3,4,4,4,4,4,4,4,1,4,4,4,3,4,4,4,2,2,2,4,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4, ,3.431034483,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,3,1,3,2,2,3,2,2,3,2,2,2,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,0,3,3,3,2,3,3,3,1,1,1,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3, , , , , , , , , , , , , , , , ,1,25,23.33333333,22.85714286,23.63636364,24.28571429,28.33333333,26.66666667,17.5,25,23,23,24,24,28,27,18, , , , , ,23.75,24.25,24,24,48,2.245714286,3.370670996,3.419642857,3.395156926, ,3,1,0,2,1,1,2,1,2,0, , 
10,2,2,3,10,2,2,2,2,6,1,1,1,0,2,2,6,6, , , , , , , , ,2.125,2.833333333,2.428571429,2.090909091,3.142857143,2.5,2.444444444,3.5,3,3.375,3.285714286,3.285714286,3.75,2.2,2.625,2.5,2.428571429,2.714285714,2,2,SKA,5, ,4,2,4,4,4,4,4,4,2,4,4,4,2,2,3,4,3,4,3,4,4,3,3,3,3,2,3,1,4,3,3,4,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,4,3,2,4,1,3,3,3,3,2,2,4,3,4,3,4,3,1,2,2,1,1,2,1,3,2,2,2,3,2,3,2,1,4,3,2,3,4,2,3,4,2,2,3,3,4,2,2,1,2,2,2,3,2,2,3,2,3,2,4,1,3,4,1,2,2,2,2,4,1,2,3,2,3,2,4,4,2,3,2,1,4,4,2,4,1,3, ,2.534482759,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,1,0,3,2,1,2,3,1,2,3,1,1,2,2,3,1,1,0,1,1,1,2,1,1,2,1,2,1,3,0,2,3,0,1,1,1,1,3,0,1,2,1,2,1,3,3,1,2,1,0,3,3,1,3,0,2, , , , , , , , , , , , , , , , ,1,11.25,18.33333333,14.28571429,10.90909091,21.42857143,15,14.44444444,25,11,18,14,11,21,15,14,25, , , , , ,13.5,18.75,14,19,33,2.493571429,2.369453463,2.896825397,2.63313943, ,2,1,0,2,2,2,2,2,2,0,3.339285714,3
 , ,1,2,10,2,2,1,2,7,1,1,1, , , , ,7, , , , , , , , ,4,4,4,4,4,4,4,4, , , , , ,3,2.75,2.75,2.857142857,2.571428571, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2,2,3,1,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, ,4,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , ,1,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30, , , , , ,30,30,30,30,60,2.785714286,4,4,4, ,4,1,0,2,2,2,2,2,2,1, , 
 , ,1,2,10,2,2, ,2,7,1,1,1, , , , ,7, , , , , , , , ,2.5,2.166666667,2.142857143,2.818181818,2.285714286,3.5,2.555555556,2.75, , , , , ,2,2,1.75,1.857142857,2.285714286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,2,4,3,1,2,1,1,1,1,2,1,1,2,2,3,2,2,1,1,1,2,2,3,3,2,1,2,3,3,3,3,2,2,3,3,1,2,3,3,88,3,3,2,1,3,88,3,3,88,4,4,2,3,4,3,2,1,2,3,4,3,2,1,2,88,3,2,1,2,3,4,1,2,3,4,3,2,1,2,3,4,3,2,1,2,3,4, ,2.555555556,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,2,2,0,1,2,2,88,2,2,1,0,2,88,2,2,88,3,3,1,2,3,2,1,0,1,2,3,2,1,0,1,88,2,1,0,1,2,3,0,1,2,3,2,1,0,1,2,3,2,1,0,1,2,3, , , , , , , , , , , , , , , , ,1,15,11.66666667,11.42857143,18.18181818,12.85714286,25,15.55555556,17.5,15,12,11,18,13,25,16,18, , , , , ,14,18,14,18,32,1.978571429,2.406926407,2.77281746,2.589871934, ,2,1,0,1,1,1,1,2,1,0, , 
